Delivery Date,Depot Name,Route Name,Weight,Sales_Amount
21-Jan-19,Depot 7,Route 66,575.97,49450
21-Jan-19,Depot 7,Route 54,4342.55,299535
21-Jan-19,Depot 7,Route 67,390.64,37130
21-Jan-19,Depot 7,Route 58,2091.96,157835
21-Jan-19,Depot 7,Route 59,2170.59,137397
21-Jan-19,Depot 7,Route 55,2055.02,179195
21-Jan-19,Depot 7,Route 56,1777.11,122390
21-Jan-19,Depot 7,Route 57,3482.04,234097
21-Jan-19,Depot 7,Route 60,24.67,2610
21-Jan-19,Depot 7,Route 61,3008.22,209890
21-Jan-19,Depot 7,Route 63,2129.09,157195
21-Jan-19,Depot 7,Route 64,2345.39,142860
21-Jan-19,Depot 7,Route 62,2956.77,215750
22-Jan-19,Depot 7,Route 66,456.06,41870
22-Jan-19,Depot 7,Route 65,1605.11,142750
22-Jan-19,Depot 7,Route 64,1681.23,146641
22-Jan-19,Depot 7,Route 63,1834.86,124306
22-Jan-19,Depot 7,Route 62,3276.76,304644
22-Jan-19,Depot 7,Route 61,2512.59,172167
22-Jan-19,Depot 7,Route 60,24,1490
22-Jan-19,Depot 7,Route 54,2759.96,284210
22-Jan-19,Depot 7,Route 57,2804.58,187783
22-Jan-19,Depot 7,Route 56,2477.54,199645
22-Jan-19,Depot 7,Route 55,2159.41,205060
22-Jan-19,Depot 7,Route 59,1747.3,137809
22-Jan-19,Depot 7,Route 58,2603.79,197975
22-Jan-19,Depot 7,Route 67,589.95,40280
23-Jan-19,Depot 7,Route 60,122.6,7840
23-Jan-19,Depot 7,Route 63,2088.89,147118
23-Jan-19,Depot 7,Route 57,2668.58,163608
23-Jan-19,Depot 7,Route 56,1909.17,145553
23-Jan-19,Depot 7,Route 55,1262.72,87025
23-Jan-19,Depot 7,Route 59,1895.63,133861
23-Jan-19,Depot 7,Route 58,1582.93,111410
23-Jan-19,Depot 7,Route 67,874.68,58805
23-Jan-19,Depot 7,Route 61,2891.86,175090
23-Jan-19,Depot 7,Route 62,2140.22,166465
23-Jan-19,Depot 7,Route 64,1524.99,101370
23-Jan-19,Depot 7,Route 65,2038.93,160975
23-Jan-19,Depot 7,Route 66,376.47,33320
23-Jan-19,Depot 7,Route 54,2030.13,143922
24-Jan-19,Depot 7,Route 54,1905.66,106760
24-Jan-19,Depot 7,Route 59,1824.7,116576
24-Jan-19,Depot 7,Route 65,1902.1,150014
24-Jan-19,Depot 7,Route 58,1558.22,115177
24-Jan-19,Depot 7,Route 64,1706.75,100726
24-Jan-19,Depot 7,Route 63,2261.91,149833
24-Jan-19,Depot 7,Route 62,2487.4,160247
24-Jan-19,Depot 7,Route 61,2417.45,156571
24-Jan-19,Depot 7,Route 60,74.42,4920
24-Jan-19,Depot 7,Route 57,2142.77,118884
24-Jan-19,Depot 7,Route 56,1568.38,97600
24-Jan-19,Depot 7,Route 55,842.58,56940
25-Jan-19,Depot 7,Route 57,3167.27,223007
25-Jan-19,Depot 7,Route 56,2006.1,156584
25-Jan-19,Depot 7,Route 55,2712.52,256105
25-Jan-19,Depot 7,Route 59,2905.77,267305
25-Jan-19,Depot 7,Route 58,2009.49,177158
25-Jan-19,Depot 7,Route 62,2786.11,245139
25-Jan-19,Depot 7,Route 61,2738.75,183600
25-Jan-19,Depot 7,Route 60,12.97,540
25-Jan-19,Depot 7,Route 63,2063.59,151433
25-Jan-19,Depot 7,Route 64,3522.55,340087
25-Jan-19,Depot 7,Route 65,1714.78,134915
25-Jan-19,Depot 7,Route 54,3205.28,286759
21-Jan-19,Depot 7,Route 54,2624.23,241375
21-Jan-19,Depot 7,Route 58,1942.77,149000
21-Jan-19,Depot 7,Route 59,2296.16,163220
21-Jan-19,Depot 7,Route 65,2213.15,172995
21-Jan-19,Depot 7,Route 64,1913.39,137105
21-Jan-19,Depot 7,Route 63,1577.83,117450
21-Jan-19,Depot 7,Route 62,3028.68,245560
21-Jan-19,Depot 7,Route 61,3349.54,236655
21-Jan-19,Depot 7,Route 57,3435.29,222935
21-Jan-19,Depot 7,Route 56,2028.94,173135
21-Jan-19,Depot 7,Route 55,1942.21,128340
28-Jan-19,Depot 7,Route 63,2720.05,183170
28-Jan-19,Depot 7,Route 62,3677.52,261350
28-Jan-19,Depot 7,Route 61,2451.07,154590
28-Jan-19,Depot 7,Route 60,3,480
28-Jan-19,Depot 7,Route 57,3538.41,205287
28-Jan-19,Depot 7,Route 56,1632.83,133135
28-Jan-19,Depot 7,Route 55,1664.09,122050
28-Jan-19,Depot 7,Route 59,2179.18,142725
28-Jan-19,Depot 7,Route 58,2431.98,188880
28-Jan-19,Depot 7,Route 64,3121.29,201605
28-Jan-19,Depot 7,Route 65,1773.24,141420
28-Jan-19,Depot 7,Route 54,2550.14,160795
29-Jan-19,Depot 7,Route 57,3684.6,217180
29-Jan-19,Depot 7,Route 59,2241.3,153785
29-Jan-19,Depot 7,Route 55,1852.16,121200
29-Jan-19,Depot 7,Route 56,2027.9,135832
29-Jan-19,Depot 7,Route 54,3950.57,243870
29-Jan-19,Depot 7,Route 65,1395.27,121365
29-Jan-19,Depot 7,Route 64,1911.15,131215
29-Jan-19,Depot 7,Route 63,1672.85,106980
29-Jan-19,Depot 7,Route 62,3019.01,202025
29-Jan-19,Depot 7,Route 61,1922.31,126730
29-Jan-19,Depot 7,Route 58,2461.12,177200
29-Jan-19,Depot 7,Route 60,37.72,2990
30-Jan-19,Depot 7,Route 60,2,320
30-Jan-19,Depot 7,Route 57,2583.73,164818
30-Jan-19,Depot 7,Route 61,2658.92,170292
30-Jan-19,Depot 7,Route 54,3430.78,236002
30-Jan-19,Depot 7,Route 58,1631.31,129956
30-Jan-19,Depot 7,Route 59,2404.18,171787
30-Jan-19,Depot 7,Route 55,2089.67,174385
30-Jan-19,Depot 7,Route 62,2601.73,196121
30-Jan-19,Depot 7,Route 63,2744.84,180145
30-Jan-19,Depot 7,Route 64,2212.49,155691
30-Jan-19,Depot 7,Route 65,1957.82,150625
30-Jan-19,Depot 7,Route 56,1657.96,150729
1-Jan-19,Depot 8,Route 68,3437.44,333805
1-Jan-19,Depot 8,Route 69,2551.12,280765
1-Jan-19,Depot 8,Route 70,3226.02,343655
1-Jan-19,Depot 8,Route 71,4627.57,492690
1-Jan-19,Depot 8,Route 72,2587.42,243698
1-Jan-19,Depot 8,Route 73,3662.38,382730
1-Jan-19,Depot 8,Route 74,4691.77,426473
1-Jan-19,Depot 8,Route 75,4075.66,399960
1-Jan-19,Depot 8,Route 76,3307.5,361304
2-Jan-19,Depot 8,Route 71,4288.31,469590
2-Jan-19,Depot 8,Route 70,2872.76,339615
2-Jan-19,Depot 8,Route 69,2734.94,243005
2-Jan-19,Depot 8,Route 72,3368.64,313620
2-Jan-19,Depot 8,Route 68,4094.37,386765
2-Jan-19,Depot 8,Route 73,3680.39,414155
2-Jan-19,Depot 8,Route 76,5466.22,572836
2-Jan-19,Depot 8,Route 75,4905.81,481493
2-Jan-19,Depot 8,Route 74,3480.87,334035
3-Jan-19,Depot 8,Route 68,2753.41,269658
3-Jan-19,Depot 8,Route 73,2988.46,335105
3-Jan-19,Depot 8,Route 76,4105.49,415638
3-Jan-19,Depot 8,Route 75,4407.05,438416
3-Jan-19,Depot 8,Route 74,1414.55,132403
3-Jan-19,Depot 8,Route 72,3786.45,339882
3-Jan-19,Depot 8,Route 71,2985.35,347275
3-Jan-19,Depot 8,Route 69,2508.19,220198
3-Jan-19,Depot 8,Route 70,2528.81,237935
4-Jan-19,Depot 8,Route 69,3625.33,336758
4-Jan-19,Depot 8,Route 75,3709.59,349971
4-Jan-19,Depot 8,Route 74,3869.63,341783
4-Jan-19,Depot 8,Route 76,2331.68,218406
4-Jan-19,Depot 8,Route 73,3984.15,382740
4-Jan-19,Depot 8,Route 70,2507.33,251762
4-Jan-19,Depot 8,Route 71,3664.33,338110
4-Jan-19,Depot 8,Route 72,2652.68,243210
4-Jan-19,Depot 8,Route 68,3606.92,361475
5-Jan-19,Depot 8,Route 69,4592.64,410867
5-Jan-19,Depot 8,Route 71,3773.87,393647
5-Jan-19,Depot 8,Route 72,3091.19,259137
5-Jan-19,Depot 8,Route 74,2491.85,246016
5-Jan-19,Depot 8,Route 75,4435.72,457553
5-Jan-19,Depot 8,Route 68,5161.52,480345
5-Jan-19,Depot 8,Route 70,2498.22,287706
5-Jan-19,Depot 8,Route 76,3544.23,380743
5-Jan-19,Depot 8,Route 73,3782.5,377353
7-Jan-19,Depot 8,Route 76,2591.83,253028
7-Jan-19,Depot 8,Route 75,6893.52,663090
7-Jan-19,Depot 8,Route 74,3790.48,355888
7-Jan-19,Depot 8,Route 72,3162.32,320338
7-Jan-19,Depot 8,Route 71,4153.1,503735
7-Jan-19,Depot 8,Route 70,2088.51,210660
7-Jan-19,Depot 8,Route 69,5032.91,424925
7-Jan-19,Depot 8,Route 68,5541.27,547870
7-Jan-19,Depot 8,Route 73,4343.78,457073
8-Jan-19,Depot 8,Route 76,3245.18,317986
8-Jan-19,Depot 8,Route 75,4225.74,414835
8-Jan-19,Depot 8,Route 73,4509.01,472265
8-Jan-19,Depot 8,Route 68,3700.32,356780
8-Jan-19,Depot 8,Route 74,3103.59,295019
8-Jan-19,Depot 8,Route 72,3080.16,283395
8-Jan-19,Depot 8,Route 71,5888.62,636253
8-Jan-19,Depot 8,Route 70,2911.33,290730
8-Jan-19,Depot 8,Route 69,3693.43,334260
9-Jan-19,Depot 8,Route 74,3255.88,281238
9-Jan-19,Depot 8,Route 70,3449.99,359760
9-Jan-19,Depot 8,Route 75,2889.67,302135
9-Jan-19,Depot 8,Route 76,4166.78,503992
9-Jan-19,Depot 8,Route 73,3161.94,326238
9-Jan-19,Depot 8,Route 68,4044.41,433950
9-Jan-19,Depot 8,Route 69,3198.19,285625
9-Jan-19,Depot 8,Route 72,3401.98,363780
9-Jan-19,Depot 8,Route 71,3569.72,336865
10-Jan-19,Depot 8,Route 75,4496.91,435365
10-Jan-19,Depot 8,Route 74,2290.26,237949
10-Jan-19,Depot 8,Route 72,2434.48,245240
10-Jan-19,Depot 8,Route 71,3830.58,398710
10-Jan-19,Depot 8,Route 70,2244.25,213185
10-Jan-19,Depot 8,Route 68,4012.52,419430
10-Jan-19,Depot 8,Route 73,4475.6,479765
10-Jan-19,Depot 8,Route 76,2546.8,272280
10-Jan-19,Depot 8,Route 69,3931.28,357311
11-Jan-19,Depot 8,Route 76,1971.48,198150
11-Jan-19,Depot 8,Route 70,3615.28,381745
11-Jan-19,Depot 8,Route 72,2831.15,265848
11-Jan-19,Depot 8,Route 69,1924.81,184585
11-Jan-19,Depot 8,Route 74,3348.99,288989
11-Jan-19,Depot 8,Route 68,3100.38,280405
11-Jan-19,Depot 8,Route 75,3606.15,354790
11-Jan-19,Depot 8,Route 73,3521.6,324362
11-Jan-19,Depot 8,Route 71,2482.3,226055
12-Jan-19,Depot 8,Route 76,2831.27,305938
12-Jan-19,Depot 8,Route 75,4085.68,415948
12-Jan-19,Depot 8,Route 73,5488.49,585597
12-Jan-19,Depot 8,Route 68,4642.09,426050
12-Jan-19,Depot 8,Route 74,4199.94,409770
12-Jan-19,Depot 8,Route 72,3218.62,283034
12-Jan-19,Depot 8,Route 71,4855.87,700074
12-Jan-19,Depot 8,Route 70,3607.66,359579
12-Jan-19,Depot 8,Route 69,2958.46,274073
14-Jan-19,Depot 8,Route 73,2809.24,291281
14-Jan-19,Depot 8,Route 68,3878.51,343154
14-Jan-19,Depot 8,Route 71,3202.88,307569
14-Jan-19,Depot 8,Route 75,3776.6,399905
14-Jan-19,Depot 8,Route 76,4008.4,439637
14-Jan-19,Depot 8,Route 69,2779.52,264092
14-Jan-19,Depot 8,Route 70,2919.31,296640
14-Jan-19,Depot 8,Route 74,2592.88,232100
14-Jan-19,Depot 8,Route 72,3262.56,307641
15-Jan-19,Depot 8,Route 68,3425.29,366401
15-Jan-19,Depot 8,Route 73,4784.12,483735
15-Jan-19,Depot 8,Route 75,2913.33,326129
15-Jan-19,Depot 8,Route 74,2867.38,296349
15-Jan-19,Depot 8,Route 72,2113.75,230889
15-Jan-19,Depot 8,Route 71,3799.5,397309
15-Jan-19,Depot 8,Route 70,2457.97,241204
15-Jan-19,Depot 8,Route 69,2649.16,248958
15-Jan-19,Depot 8,Route 76,2634.92,267857
11-Jan-19,Depot 8,Route 74,2440.51,230451
11-Jan-19,Depot 8,Route 72,2235.37,220570
11-Jan-19,Depot 8,Route 71,3270.12,376570
11-Jan-19,Depot 8,Route 69,2499.99,224079
11-Jan-19,Depot 8,Route 76,3384.94,426352
11-Jan-19,Depot 8,Route 73,3143.14,378735
11-Jan-19,Depot 8,Route 68,3385.26,307808
11-Jan-19,Depot 8,Route 70,3245.34,330434
11-Jan-19,Depot 8,Route 75,3586.56,314140
17-Jan-19,Depot 8,Route 75,3278.38,302190
17-Jan-19,Depot 8,Route 76,2229.27,250567
17-Jan-19,Depot 8,Route 73,3360.8,330437
17-Jan-19,Depot 8,Route 72,2517.19,274079
17-Jan-19,Depot 8,Route 74,2098.94,201137
17-Jan-19,Depot 8,Route 68,2927.33,290214
17-Jan-19,Depot 8,Route 69,2284.18,213125
17-Jan-19,Depot 8,Route 70,2114.53,229307
17-Jan-19,Depot 8,Route 71,3563.48,362002
18-Jan-19,Depot 8,Route 70,1748.65,171480
18-Jan-19,Depot 8,Route 72,2355.41,218145
18-Jan-19,Depot 8,Route 74,1952.09,182986
18-Jan-19,Depot 8,Route 75,3076.68,325151
18-Jan-19,Depot 8,Route 71,3127.84,364557
18-Jan-19,Depot 8,Route 76,3335.25,360509
18-Jan-19,Depot 8,Route 73,3898.85,408780
18-Jan-19,Depot 8,Route 68,2335.52,205794
18-Jan-19,Depot 8,Route 69,1530.22,139169
19-Jan-19,Depot 8,Route 75,3931.87,382522
19-Jan-19,Depot 8,Route 74,2350.61,220440
19-Jan-19,Depot 8,Route 72,3704.97,346759
19-Jan-19,Depot 8,Route 76,3230.32,333350
19-Jan-19,Depot 8,Route 73,5197.64,513617
19-Jan-19,Depot 8,Route 68,3093.82,318622
19-Jan-19,Depot 8,Route 71,3366.93,331173
19-Jan-19,Depot 8,Route 70,2489.35,248285
19-Jan-19,Depot 8,Route 69,2177.26,206478
21-Jan-19,Depot 8,Route 72,3196.88,326010
21-Jan-19,Depot 8,Route 75,3918.42,383645
21-Jan-19,Depot 8,Route 76,2232.17,234244
21-Jan-19,Depot 8,Route 73,4462.61,504617
21-Jan-19,Depot 8,Route 68,4368,404459
21-Jan-19,Depot 8,Route 71,3946.67,531143
21-Jan-19,Depot 8,Route 70,3891.71,390305
21-Jan-19,Depot 8,Route 69,2798.56,245645
21-Jan-19,Depot 8,Route 74,3623.33,340575
22-Jan-19,Depot 8,Route 68,3406.03,321562
22-Jan-19,Depot 8,Route 76,3032.34,369690
22-Jan-19,Depot 8,Route 75,3899.8,360991
22-Jan-19,Depot 8,Route 74,2521.43,238232
22-Jan-19,Depot 8,Route 72,3203.78,293392
22-Jan-19,Depot 8,Route 71,3205.18,290839
22-Jan-19,Depot 8,Route 70,2355.94,274393
22-Jan-19,Depot 8,Route 69,2840.06,264765
22-Jan-19,Depot 8,Route 73,4096.22,492489
23-Jan-19,Depot 8,Route 74,1561.08,157550
23-Jan-19,Depot 8,Route 68,3414.86,320260
23-Jan-19,Depot 8,Route 73,3149.91,304754
23-Jan-19,Depot 8,Route 76,3116.1,314053
23-Jan-19,Depot 8,Route 75,3425.55,337312
23-Jan-19,Depot 8,Route 72,2396.35,245970
23-Jan-19,Depot 8,Route 71,4027.13,382207
23-Jan-19,Depot 8,Route 70,2578.37,286565
23-Jan-19,Depot 8,Route 69,3194.43,269770
24-Jan-19,Depot 8,Route 76,2355.63,243161
24-Jan-19,Depot 8,Route 75,2433.96,228764
24-Jan-19,Depot 8,Route 69,2124.19,190034
24-Jan-19,Depot 8,Route 70,3214.54,369949
24-Jan-19,Depot 8,Route 71,2324.23,232405
24-Jan-19,Depot 8,Route 72,1898.48,169689
24-Jan-19,Depot 8,Route 74,2417.29,236421
24-Jan-19,Depot 8,Route 68,3701.54,349514
24-Jan-19,Depot 8,Route 73,2453.48,253279
25-Jan-19,Depot 8,Route 68,3010.44,266400
25-Jan-19,Depot 8,Route 73,4050.97,458387
25-Jan-19,Depot 8,Route 76,1899.75,179730
25-Jan-19,Depot 8,Route 75,5023.83,489220
25-Jan-19,Depot 8,Route 69,2185.75,208870
25-Jan-19,Depot 8,Route 70,2474.41,283922
25-Jan-19,Depot 8,Route 74,2866.99,251779
25-Jan-19,Depot 8,Route 72,2594.04,237126
25-Jan-19,Depot 8,Route 71,2921.71,264053
21-Jan-19,Depot 8,Route 69,2712.62,259839
21-Jan-19,Depot 8,Route 70,2794.32,291175
21-Jan-19,Depot 8,Route 71,4610.25,508475
21-Jan-19,Depot 8,Route 72,3539.79,345265
21-Jan-19,Depot 8,Route 74,2827.18,313515
21-Jan-19,Depot 8,Route 75,3923.02,384530
21-Jan-19,Depot 8,Route 76,2996.54,341384
21-Jan-19,Depot 8,Route 73,4132.33,440060
21-Jan-19,Depot 8,Route 68,4942.97,547974
28-Jan-19,Depot 8,Route 68,4964.52,451845
28-Jan-19,Depot 8,Route 73,3364.04,376790
28-Jan-19,Depot 8,Route 76,3426.46,361728
28-Jan-19,Depot 8,Route 75,4050.28,399070
28-Jan-19,Depot 8,Route 74,3083.06,284865
28-Jan-19,Depot 8,Route 72,4171.45,400150
28-Jan-19,Depot 8,Route 71,4647.47,532543
28-Jan-19,Depot 8,Route 70,2704.56,271980
28-Jan-19,Depot 8,Route 69,3129.28,282774
29-Jan-19,Depot 8,Route 69,2631.8,242890
29-Jan-19,Depot 8,Route 70,3969.84,433398
29-Jan-19,Depot 8,Route 71,3917.47,378585
29-Jan-19,Depot 8,Route 74,3932.34,391527
29-Jan-19,Depot 8,Route 75,3862.85,391778
29-Jan-19,Depot 8,Route 76,2638.97,281567
29-Jan-19,Depot 8,Route 73,5558.68,543063
29-Jan-19,Depot 8,Route 68,3869,369094
29-Jan-19,Depot 8,Route 72,2563.14,254715
30-Jan-19,Depot 8,Route 74,3142.59,359805
30-Jan-19,Depot 8,Route 75,2916.42,287685
30-Jan-19,Depot 8,Route 76,3185,330915
30-Jan-19,Depot 8,Route 73,2685.17,274875
30-Jan-19,Depot 8,Route 68,4038.2,363213
30-Jan-19,Depot 8,Route 71,2779.74,255815
30-Jan-19,Depot 8,Route 70,3629.69,338105
30-Jan-19,Depot 8,Route 69,2053.23,181890
30-Jan-19,Depot 8,Route 72,3482.69,301615
1-Jan-19,Depot 9,Route 77,2519.37,187653
1-Jan-19,Depot 9,Route 78,2548.92,150095
1-Jan-19,Depot 9,Route 79,3103.98,197791
1-Jan-19,Depot 9,Route 80,1840.38,142905
1-Jan-19,Depot 9,Route 81,2234.2,154102
1-Jan-19,Depot 9,Route 82,1566.11,175037
1-Jan-19,Depot 9,Route 83,1832.18,149426
1-Jan-19,Depot 9,Route 84,1924.91,204585
1-Jan-19,Depot 9,Route 85,1921.55,178169
2-Jan-19,Depot 9,Route 78,2631.86,191967
2-Jan-19,Depot 9,Route 79,3971.91,268576
2-Jan-19,Depot 9,Route 80,1824.52,151809
2-Jan-19,Depot 9,Route 81,2761.56,202965
2-Jan-19,Depot 9,Route 82,1310.84,127135
2-Jan-19,Depot 9,Route 83,1890.55,143067
2-Jan-19,Depot 9,Route 84,839.84,91555
2-Jan-19,Depot 9,Route 85,2093.1,183682
2-Jan-19,Depot 9,Route 77,1400.7,109721
3-Jan-19,Depot 9,Route 77,1498.97,97027
3-Jan-19,Depot 9,Route 85,1748.25,138230
3-Jan-19,Depot 9,Route 84,1701.16,154398
3-Jan-19,Depot 9,Route 78,3202.71,223789
3-Jan-19,Depot 9,Route 79,2971.7,214103
3-Jan-19,Depot 9,Route 80,2473.15,197205
3-Jan-19,Depot 9,Route 81,3456.81,234389
3-Jan-19,Depot 9,Route 82,1805.44,207223
3-Jan-19,Depot 9,Route 83,2075.91,192609
4-Jan-19,Depot 9,Route 81,973.73,64667
4-Jan-19,Depot 9,Route 80,1642.04,119210
4-Jan-19,Depot 9,Route 79,2247.45,177447
4-Jan-19,Depot 9,Route 84,1255.71,124565
4-Jan-19,Depot 9,Route 77,1721.41,125062
4-Jan-19,Depot 9,Route 85,2082.52,172111
4-Jan-19,Depot 9,Route 78,2423.09,133899
4-Jan-19,Depot 9,Route 83,2345.25,154611
4-Jan-19,Depot 9,Route 82,1993.18,163212
5-Jan-19,Depot 9,Route 84,1850.85,176095
5-Jan-19,Depot 9,Route 85,2274,171902
5-Jan-19,Depot 9,Route 77,1353.75,97778
5-Jan-19,Depot 9,Route 83,2278.81,173486
5-Jan-19,Depot 9,Route 82,2850.95,285743
5-Jan-19,Depot 9,Route 81,2794.02,185231
5-Jan-19,Depot 9,Route 80,1882.98,138740
5-Jan-19,Depot 9,Route 79,2198.07,130247
5-Jan-19,Depot 9,Route 78,2688.96,164728
7-Jan-19,Depot 9,Route 78,3042.29,186791
7-Jan-19,Depot 9,Route 79,3376.24,209533
7-Jan-19,Depot 9,Route 81,1221.63,73731
7-Jan-19,Depot 9,Route 82,1074.56,116570
7-Jan-19,Depot 9,Route 83,3098.71,195891
7-Jan-19,Depot 9,Route 84,2215.2,229935
7-Jan-19,Depot 9,Route 77,1138.05,88992
7-Jan-19,Depot 9,Route 85,2240.08,186815
7-Jan-19,Depot 9,Route 80,2247.94,192844
8-Jan-19,Depot 9,Route 81,3678.18,296825
8-Jan-19,Depot 9,Route 80,1849.72,163177
8-Jan-19,Depot 9,Route 84,1863.01,190255
8-Jan-19,Depot 9,Route 79,2149.57,142177
8-Jan-19,Depot 9,Route 78,2611.49,153665
8-Jan-19,Depot 9,Route 82,2798.92,234480
8-Jan-19,Depot 9,Route 83,1772.04,130055
8-Jan-19,Depot 9,Route 77,1612.36,112235
8-Jan-19,Depot 9,Route 85,2030.42,181379
9-Jan-19,Depot 9,Route 83,2394.26,163184
9-Jan-19,Depot 9,Route 80,2179.02,157106
9-Jan-19,Depot 9,Route 81,1661.33,109900
9-Jan-19,Depot 9,Route 79,2251.59,140339
9-Jan-19,Depot 9,Route 78,2465.04,126087
9-Jan-19,Depot 9,Route 85,2299.19,203364
9-Jan-19,Depot 9,Route 77,1099.25,89813
9-Jan-19,Depot 9,Route 84,1637.91,191645
9-Jan-19,Depot 9,Route 82,1499.92,149433
10-Jan-19,Depot 9,Route 78,2419.06,117669
10-Jan-19,Depot 9,Route 77,1867.71,138695
10-Jan-19,Depot 9,Route 84,2968.68,349977
10-Jan-19,Depot 9,Route 83,2106.72,158111
10-Jan-19,Depot 9,Route 82,1516.61,162576
10-Jan-19,Depot 9,Route 81,1201.56,85616
10-Jan-19,Depot 9,Route 80,2587.23,207710
10-Jan-19,Depot 9,Route 85,2052.12,177326
10-Jan-19,Depot 9,Route 79,1732.65,95343
11-Jan-19,Depot 9,Route 85,1928.6,145850
11-Jan-19,Depot 9,Route 77,1479.97,102082
11-Jan-19,Depot 9,Route 84,4414.86,482535
11-Jan-19,Depot 9,Route 78,2708.07,134641
11-Jan-19,Depot 9,Route 79,1773.46,109432
11-Jan-19,Depot 9,Route 80,1731.26,128348
11-Jan-19,Depot 9,Route 83,1636.67,107550
11-Jan-19,Depot 9,Route 81,1758.89,98883
11-Jan-19,Depot 9,Route 82,2433.63,217289
12-Jan-19,Depot 9,Route 85,2438.18,178061
12-Jan-19,Depot 9,Route 77,1567.16,113720
12-Jan-19,Depot 9,Route 84,2024.94,240918
12-Jan-19,Depot 9,Route 83,2351.6,203525
12-Jan-19,Depot 9,Route 81,2348.57,164055
12-Jan-19,Depot 9,Route 80,2333.78,208729
12-Jan-19,Depot 9,Route 79,2778.06,156140
12-Jan-19,Depot 9,Route 78,2450.86,116628
12-Jan-19,Depot 9,Route 82,2022.56,202797
14-Jan-19,Depot 9,Route 79,2486.41,128870
14-Jan-19,Depot 9,Route 78,3502.93,182718
14-Jan-19,Depot 9,Route 81,1934.63,121760
14-Jan-19,Depot 9,Route 84,1432.93,165947
14-Jan-19,Depot 9,Route 77,1694.99,125710
14-Jan-19,Depot 9,Route 85,1651.46,143384
14-Jan-19,Depot 9,Route 83,2650.11,143134
14-Jan-19,Depot 9,Route 82,1068.22,119359
14-Jan-19,Depot 9,Route 80,2293.17,203434
15-Jan-19,Depot 9,Route 77,1322.73,93697
15-Jan-19,Depot 9,Route 85,2233.33,196152
15-Jan-19,Depot 9,Route 78,3157.47,146401
15-Jan-19,Depot 9,Route 79,2095.39,112870
15-Jan-19,Depot 9,Route 80,2066.83,171605
15-Jan-19,Depot 9,Route 81,2270.42,164411
15-Jan-19,Depot 9,Route 82,1574.55,193182
15-Jan-19,Depot 9,Route 83,2348.68,148739
15-Jan-19,Depot 9,Route 84,1981.85,202428
11-Jan-19,Depot 9,Route 84,1480.74,186831
11-Jan-19,Depot 9,Route 77,1550.88,108696
11-Jan-19,Depot 9,Route 85,2239.26,188537
11-Jan-19,Depot 9,Route 78,4507.16,187474
11-Jan-19,Depot 9,Route 79,2193.54,117385
11-Jan-19,Depot 9,Route 80,1755.65,142208
11-Jan-19,Depot 9,Route 83,2122.68,132228
11-Jan-19,Depot 9,Route 82,1346.3,167345
11-Jan-19,Depot 9,Route 81,1664.08,90184
17-Jan-19,Depot 9,Route 83,2059.91,144569
17-Jan-19,Depot 9,Route 81,2015.92,111510
17-Jan-19,Depot 9,Route 80,1581.32,124488
17-Jan-19,Depot 9,Route 79,2481.39,148044
17-Jan-19,Depot 9,Route 78,2932.17,144084
17-Jan-19,Depot 9,Route 82,1481.42,175119
17-Jan-19,Depot 9,Route 84,1293,130752
17-Jan-19,Depot 9,Route 77,1443.02,123064
17-Jan-19,Depot 9,Route 85,1827.21,143745
18-Jan-19,Depot 9,Route 77,1865.99,130685
18-Jan-19,Depot 9,Route 78,3058.54,167395
18-Jan-19,Depot 9,Route 79,1960.82,125704
18-Jan-19,Depot 9,Route 80,1683.17,121289
18-Jan-19,Depot 9,Route 85,2135.94,172086
18-Jan-19,Depot 9,Route 81,1489.75,86805
18-Jan-19,Depot 9,Route 82,883.52,102337
18-Jan-19,Depot 9,Route 84,898.19,119149
18-Jan-19,Depot 9,Route 83,1716.4,119530
19-Jan-19,Depot 9,Route 84,1405.11,141159
19-Jan-19,Depot 9,Route 77,1545.84,112028
19-Jan-19,Depot 9,Route 85,2382.6,178000
19-Jan-19,Depot 9,Route 83,3221.23,204610
19-Jan-19,Depot 9,Route 82,1876.77,144954
19-Jan-19,Depot 9,Route 81,3240.36,179690
19-Jan-19,Depot 9,Route 80,2119.68,151002
19-Jan-19,Depot 9,Route 79,2274.37,125109
19-Jan-19,Depot 9,Route 78,3337.62,188634
21-Jan-19,Depot 9,Route 83,2952.89,191805
21-Jan-19,Depot 9,Route 84,1649.4,200183
21-Jan-19,Depot 9,Route 77,1202.16,105474
21-Jan-19,Depot 9,Route 85,2502.87,189174
21-Jan-19,Depot 9,Route 82,2339.59,321185
21-Jan-19,Depot 9,Route 81,1934.63,134783
21-Jan-19,Depot 9,Route 80,2061.92,170168
21-Jan-19,Depot 9,Route 79,2076.73,114619
21-Jan-19,Depot 9,Route 78,2327.64,106855
22-Jan-19,Depot 9,Route 80,2261.73,198137
22-Jan-19,Depot 9,Route 84,1695.05,192635
22-Jan-19,Depot 9,Route 77,1548.03,110418
22-Jan-19,Depot 9,Route 85,2019.28,194966
22-Jan-19,Depot 9,Route 78,3313.44,200390
22-Jan-19,Depot 9,Route 79,2741.93,188409
22-Jan-19,Depot 9,Route 83,2277,172620
22-Jan-19,Depot 9,Route 82,1693.99,184427
22-Jan-19,Depot 9,Route 81,2721.92,152403
23-Jan-19,Depot 9,Route 78,2970.82,167165
